MAYOMO,32536,,54379.02,USD,CIF,,S,45,,3.25361E+17,1262,,62092015,PANTALON CORTO PARA BEBE,ESP,MAR,6,30,6,30,7.91,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,46,,3.25361E+17,1263,,62092015,PANTALON CORTO CON TIRANTES PARA BEBE,ESP,MAR,6,10,6,10,10.28,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,47,,3.25361E+17,1264,,61112020,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,4.85,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,48,,3.25361E+17,1265,,62092015,PANTALON CORTO PARA BEBE,ESP,CHN,6,10,6,10,8.03,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,49,,3.25361E+17,1266,,62092005,CAMISA PARA BEBE,ESP,MAR,6,10,6,10,8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,50,,3.25361E+17,1266,,62092015,PANTALON CORTO CON TIRANTES PARA BEBE,ESP,MAR,6,10,6,10,8,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,51,,3.25361E+17,1267,,62092005,CAMISA PARA BEBE,ESP,MAR,6,30,6,30,7.94,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,52,,3.25361E+17,1267,,62092015,PANTALON CORTO PARA BEBE,ESP,MAR,6,30,6,30,7.94,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,53,,3.25361E+17,1268,,62092005,CAMISA PARA BEBE,ESP,MAR,6,10,6,10,7.28,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,54,,3.25361E+17,1268,,62092015,PANTALON CORTO PARA BEBE,ESP,MAR,6,10,6,10,7.27,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,55,,3.25361E+17,1269,,62092005,CAMISA PARA BEBE,ESP,MAR,6,10,6,10,8.67,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,56,,3.25361E+17,1269,,62092015,PANTALON CORTO PARA BEBE,ESP,MAR,6,10,6,10,8.66,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
MAYOMO,32536,,54379.02,USD,CIF,,S,57,,3.25361E+17,1270,,61112008,CAMISA TIPO POLO PARA BEBE,ESP,CHN,6,10,6,10,6.96,USD,,,,,,,"PB,UVNOM103,NOM-004-SCFI-2006",,,"EN,U,NOM-015-SCFI-2007",,,,MAYORAL Y DISENO,, 
