AÑO,FACTURA,ARTICULO,PIEZA,RANGO,DESCRIPCION ,DESCRIPCION MX,COMPOSICION,COMP. FORRO,TARIC,MX HS CODE,SUBDIVI,CANTIDAD,PRECIO UN.,"IMPORTE TOT,",MONEDA,ORIGEN,PESO NETO,PESO BRUTO,FACERR,SECCION ,MARCA,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,PUNTO / PLANA,SEXO,UMC,UMT,,,,,,,,,,,
2020,32191,4963,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 80% poliéster 15% ALGODÓN 5% elastano                                , 70% poliéster 30% ALGODÓN                                            ,6104430000,61044392,  ,46,11.12,511.52,USD.,CN,15.916,20.301,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,5,5,7,5,6,5,6,7,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4963,1,MUJER     ,Cinturón                      ,CINTURON DE PLASTICO                                                                                , 100% poliuretano                                                     ,                                                                      ,3926200000,39262099,  ,46,2.78,127.88,USD.,CN,4.002,5.105, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,5,5,7,5,6,5,6,7,0,0,     ,NIÑA ,6,1,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4965,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 100% poliéster                                                       , 80% poliéster 20% ALGODÓN                                            ,6204430000,62044392,  ,26,11.7,304.2,USD.,CN,10.322,13.166, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,3,3,4,4,4,3,4,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4966,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 54% poliamida 39% acrílico 5% LANA 2% ALGODÓN                        ,                                                                      ,6104430000,61044392,  ,37,6.8,251.6,USD.,CN,6.327,8.07, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,4,6,6,4,6,2,8,1,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4966,1,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 85% ALGODÓN 10% poliéster 5% elastano                                ,                                                                      ,6104520000,61044299,  ,37,6.8,251.6,USD.,CN,6.364,8.117, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,4,6,6,4,6,2,8,1,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4967,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 67% poliéster 30% viscosa 3% elastano                                ,                                                                      ,6104430000,61044392,  ,70,13.95,976.5,USD.,CN,30.03,38.304,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,6,7,11,10,11,6,11,8,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4968,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 100% poliéster                                                       , 80% poliéster 20% ALGODÓN                                            ,6204430000,62044392,  ,26,13.05,339.3,USD.,CN,9.022,11.508, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,4,4,4,2,4,4,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4971,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 100% poliéster                                                       , 80% poliéster 20% ALGODÓN                                            ,6204430000,62044392,  ,23,11.7,269.1,USD.,CN,5.037,6.425,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,1,5,2,5,2,4,4,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4972,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 100% poliéster                                                       , 80% poliéster 20% ALGODÓN                                            ,6204430000,62044392,  ,12,15.45,185.4,USD.,CN,4.548,5.801, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,0,2,2,2,2,2,2,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4973,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 62% viscosa 37% poliéster 1% fibra de metal                          , 100% viscosa                                                         ,6204440090,62044492,  ,31,13.85,429.35,USD.,MA,8.246,10.518, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,4,3,5,3,5,2,5,4,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4975,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 100% poliéster                                                       , 80% poliéster 20% ALGODÓN                                            ,6204430000,62044392,  ,192,11.85,"2,275.20",USD.,CN,47.616,60.735,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,13,12,36,20,37,17,30,27,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4976,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 70% viscosa 25% poliamida 5% elastano                                ,                                                                      ,6104440000,61044499,  ,13,13,169,USD.,TR,4.654,5.936, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,1,2,2,2,1,2,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4977,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 65% poliéster 34% viscosa 1% elastano                                ,                                                                      ,6204430000,62044392,  ,71,10.65,756.15,USD.,IN,20.732,26.444, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,7,5,11,10,11,6,11,10,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4978,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 47% ALGODÓN 32% poliéster 17% viscosa 4% elastano                    ,                                                                      ,6104430000,61044299,  ,24,11.5,276,USD.,IN,9.096,11.602, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,5,3,4,2,4,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4980,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 100% lyocell                                                         ,                                                                      ,6204440090,62044492,  ,62,12.1,750.2,USD.,IN,20.46,26.097, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,4,3,11,7,14,5,10,8,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4981,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 70% poliéster 25% ALGODÓN 5% elastano                                ,                                                                      ,6104430000,61044392,  ,10,8.76,87.6,USD.,TR,2.32,2.959,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,0,2,1,2,1,2,1,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4981,1,MUJER     ,Cinturón                      ,CINTURON TEXTIL                                                                                     , 100% poliamida                                                       ,                                                                      ,6217100090,62171099,  ,10,2.19,21.9,USD.,TR,0.58,0.74, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,0,2,1,2,1,2,1,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4982,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 54% ALGODÓN 35% poliéster 7% fibra de metal 4% elastano              ,                                                                      ,6104420000,61044299,  ,40,11.1,444,USD.,CN,10.84,13.827, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,3,3,6,6,6,3,6,7,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4983,0,NIÑA      ,Vestido                       ,VESTIDOS PARA NIÑA                                                                                  , 64% poliéster 34% viscosa 2% elastano                                ,                                                                      ,6204430000,62044392,  ,25,12.95,323.75,USD.,CN,8.725,11.129, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,3,4,4,3,4,3,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4985,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6104420000,61044299,  ,32,9.75,312,USD.,TR,8.064,10.286, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,5,5,5,3,5,5,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4986,0,NIÑA      ,Suéter                        ,SUDADERA PARA NIÑA                                                                                  , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6110209900,61102093,  ,25,5.73,143.25,USD.,TR,3.4,4.337, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,2,4,4,5,2,3,4,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4986,1,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 100% poliéster                                                       ,                                                                      ,6104630000,61044392,  ,35,5.72,200.2,USD.,TR,4.795,6.116, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,5,6,6,3,5,6,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4986,0,NIÑA      ,Suéter                        ,PULLOVER PARA NIÑA                                                                                  , 67% poliéster 28% ALGODÓN 5% elastano                                ,                                                                      ,6110209900,61103099,  ,8,5.73,45.84,USD.,TR,1.088,1.388, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,0,1,1,1,1,2,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4986,0,NIÑA      ,Suéter                        ,PULLOVER PARA NIÑA                                                                                  , 48% ALGODÓN 47% poliéster 5% elastano                                ,                                                                      ,6110209900,61103099,  ,2,5.73,11.46,USD.,TR,0.272,0.347, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,0,0,1,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4987,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 42% ALGODÓN 29% poliéster 28% acrílico 1% elastano                   , 60% ALGODÓN 40% poliéster                                            ,6104420000,61044392,  ,139,9.6,"1,334.40",USD.,CN,30.719,39.183, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,11,17,21,22,20,15,18,15,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4988,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 57% ALGODÓN 38% poliéster 5% elastano                                ,                                                                      ,6104420000,61044299,  ,17,10.85,184.45,USD.,CN,5.814,7.416, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,0,4,2,4,1,5,1,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4989,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 91% poliéster 5% elastano 2% fibra de metal 1% poliamida 1% viscosa  , 70% poliéster 30% ALGODÓN                                            ,6104430000,61044392,  ,27,11.7,315.9,USD.,TR,7.101,9.057,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,4,5,4,5,1,5,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4990,0,NIÑA      ,Vestido                       ,VESTIDO PARA NIÑA                                                                                   , 94% ALGODÓN 6% elastano                                              ,                                                                      ,6104420000,61044299,  ,50,12.15,607.5,USD.,PT,12.9,16.454, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,4,4,8,5,8,5,8,8,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4991,0,NIÑA      ,Blusa                         ,BLUSA PARA NIÑA                                                                                     , 66% ALGODÓN 25% poliamida 5% poliéster 4% elastano                   ,                                                                      ,6206300090,62063003,  ,52,6.58,342.16,USD.,CN,7.384,9.418, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,3,3,9,5,9,5,10,8,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4991,1,MUJERC    ,Falda                         ,FALDA PARA MUJER                                                                                    , 63% poliéster 35% viscosa 2% elastano                                , 80% poliéster 20% ALGODÓN                                            ,6204530090,62045391,  ,8,6.57,52.56,USD.,CN,1.136,1.449,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,0,0,0,0,0,0,8,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4991,1,NIÑAC     ,Falda                         ,FALDA PARA NIÑA                                                                                     , 63% poliéster 35% viscosa 2% elastano                                , 80% poliéster 20% ALGODÓN                                            ,6204530090,61045392,  ,44,6.57,289.08,USD.,CN,6.248,7.969,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,3,3,9,5,9,5,10,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4993,0,NIÑA      ,Suéter                        ,SUDADERA PARA NIÑA                                                                                  , 57% ALGODÓN 38% poliéster 5% elastano                                ,                                                                      ,6110209900,61102093,  ,33,6.45,212.85,USD.,CN,5.346,6.819, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,1,7,3,8,2,7,5,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,4993,1,NIÑAC     ,Falda                         ,FALDA PARA NIÑA                                                                                     , 97% poliéster 2% elastodieno 1% fibra de metal                       , 57% ALGODÓN 38% poliéster 5% elastano                                ,6104530000,61045392,  ,33,6.45,212.85,USD.,CN,5.346,6.819, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,0,1,7,3,8,2,7,5,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7043,0,HOMBRE    ,Camiseta                      ,CAMISAS PARA HOMBRE                                                                                 , 99% ALGODÓN 1% elastano                                              ,                                                                      ,6109100090,61051003,  ,2,6.9,13.8,USD.,IN,0.476,0.607, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7043,0,NIÑO      ,Camiseta                      ,CAMISA TIPO POLO PARA NIÑO                                                                          , 99% ALGODÓN 1% elastano                                              ,                                                                      ,6109100090,61051004,  ,2,6.9,13.8,USD.,IN,0.476,0.607, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7044,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,17,5.1,86.7,USD.,IN,3.247,4.142, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,7,6,4,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7044,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,13,5.1,66.3,USD.,IN,2.483,3.167, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,2,6,5,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7045,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,7,5.35,37.45,USD.,BD,1.358,1.732, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,3,2,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7045,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,3,5.35,16.05,USD.,BD,0.582,0.742, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7046,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,5,5.8,29,USD.,IN,0.815,1.04, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,2,2,1,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7046,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,6,5.8,34.8,USD.,IN,0.978,1.247, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,1,3,2,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7047,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,2,5.65,11.3,USD.,IN,0.3,0.383, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7047,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,6,5.65,33.9,USD.,IN,0.9,1.148, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7048,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 98% ALGODÓN 2% elastano                                              ,                                                                      ,6109100090,61102002,  ,5,5.4,27,USD.,IN,0.87,1.11, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,2,2,1,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7048,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 98% ALGODÓN 2% elastano                                              ,                                                                      ,6109100090,61102091,  ,7,5.4,37.8,USD.,IN,1.218,1.554, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7049,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,8,4.95,39.6,USD.,IN,1.448,1.847, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,4,2,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7049,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,4,4.95,19.8,USD.,IN,0.724,0.923, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,1,3,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7050,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,12,3.97,47.64,USD.,BD,2.076,2.648, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,5,5,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7050,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,10,3.97,39.7,USD.,BD,1.73,2.207, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,5,5,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7050,1,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,12,3.96,47.52,USD.,BD,2.076,2.648, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,5,5,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7050,1,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,10,3.96,39.6,USD.,BD,1.73,2.207, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,5,5,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7051,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,11,4.45,48.95,USD.,BD,2.178,2.778, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,5,4,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7051,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,9,4.45,40.05,USD.,BD,1.782,2.273, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,1,4,4,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7055,0,HOMBRE    ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO)  HOMBRE                                                      , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102002,  ,8,4.8,38.4,USD.,BD,1.504,1.918, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,3,2,3,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,7055,0,NIÑO      ,Camiseta                      , PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑO                                                   , 100% ALGODÓN                                                         ,                                                                      ,6109100090,61102091,  ,2,4.8,9.6,USD.,BD,0.376,0.48, ,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
